t_ms,s1,s2,s1_norm,s2_norm,thr1,thr2,line1,line2
2356440,4095,4081,0.0,0.0,80.5,61.5,1,1
2356540,4095,4090,0.0,0.0,80.5,61.5,1,1
2356640,4095,3838,0.0,0.0,80.5,61.5,1,1
2356740,4095,4095,0.0,0.0,80.5,61.5,1,1
2356840,4095,4095,0.0,0.0,80.5,61.5,1,1
2356940,4095,4095,0.0,0.0,80.5,61.5,1,1
2357040,4095,4095,0.0,0.0,80.5,61.5,1,1
2357140,4095,4095,0.0,0.0,80.5,61.5,1,1
2357240,4095,4095,0.0,0.0,80.5,61.5,1,1
2357340,4095,4095,0.0,0.0,80.5,61.5,1,1
2357440,4095,4095,0.0,0.0,80.5,61.5,1,1
2357540,4095,4028,0.0,0.0,80.5,61.5,1,1
2357640,4095,4095,0.0,0.0,80.5,61.5,1,1
2357740,4095,3998,0.0,0.0,80.5,61.5,1,1
2357840,4095,4095,0.0,0.0,80.5,61.5,1,1
2357940,4095,4095,0.0,0.0,80.5,61.5,1,1
2358040,4095,4095,0.0,0.0,80.5,61.5,1,1
2358140,4095,4095,0.0,0.0,80.5,61.5,1,1
2358240,4095,4095,0.0,0.0,80.5,61.5,1,1
2358340,4095,4095,0.0,0.0,80.5,61.5,1,1
2358440,4095,4095,0.0,0.0,80.5,61.5,1,1
2358540,4095,4095,0.0,0.0,80.5,61.5,1,1
2358640,4095,4095,0.0,0.0,80.5,61.5,1,1
2358740,4095,4095,0.0,0.0,80.5,61.5,1,1
2358840,4095,4095,0.0,0.0,80.5,61.5,1,1
2358940,4095,4095,0.0,0.0,80.5,61.5,1,1
2359040,4062,4095,0.0,0.0,80.5,61.5,1,1
2359140,4095,4095,0.0,0.0,80.5,61.5,1,1
2359240,4095,4095,0.0,0.0,80.5,61.5,1,1
2359340,4095,4087,0.0,0.0,80.5,61.5,1,1
2359440,4095,4095,0.0,0.0,80.5,61.5,1,1
2359540,4095,4095,0.0,0.0,80.5,61.5,1,1
2359640,4095,4095,0.0,0.0,80.5,61.5,1,1
2359740,4095,4067,0.0,0.0,80.5,61.5,1,1
2359840,4095,4079,0.0,0.0,80.5,61.5,1,1
2359940,4095,4025,0.0,0.0,80.5,61.5,1,1
2360040,4095,4039,0.0,0.0,80.5,61.5,1,1
2360140,4095,4086,0.0,0.0,80.5,61.5,1,1
2360240,4095,4095,0.0,0.0,80.5,61.5,1,1
2360340,4095,4095,0.0,0.0,80.5,61.5,1,1
2360440,4095,4095,0.0,0.0,80.5,61.5,1,1
2360540,4095,4095,0.0,0.0,80.5,61.5,1,1
2360640,4095,4095,0.0,0.0,80.5,61.5,1,1
2360740,4095,4095,0.0,0.0,80.5,61.5,1,1
2360840,4095,4095,0.0,0.0,80.5,61.5,1,1
2360940,4095,4095,0.0,0.0,80.5,61.5,1,1
2361040,4095,4095,0.0,0.0,80.5,61.5,1,1
2361140,4095,4095,0.0,0.0,80.5,61.5,1,1
2361240,4095,4095,0.0,0.0,80.5,61.5,1,1
2361340,4095,4095,0.0,0.0,80.5,61.5,1,1
2361440,4095,4095,0.0,0.0,80.5,61.5,1,1
2361540,4095,4090,0.0,0.0,80.5,61.5,1,1
2361640,4095,4095,0.0,0.0,80.5,61.5,1,1
2361740,4095,4095,0.0,0.0,80.5,61.5,1,1
2361840,4095,4095,0.0,0.0,80.5,61.5,1,1
2361940,4095,4075,0.0,0.0,80.5,61.5,1,1
2362040,4095,4087,0.0,0.0,80.5,61.5,1,1
2362140,4095,4095,0.0,0.0,80.5,61.5,1,1
2362240,4095,4095,0.0,0.0,80.5,61.5,1,1
2362340,4095,4095,0.0,0.0,80.5,61.5,1,1
2362440,4095,4095,0.0,0.0,80.5,61.5,1,1
2362540,4095,4095,0.0,0.0,80.5,61.5,1,1
2362640,4095,4095,0.0,0.0,80.5,61.5,1,1
2362740,4095,4095,0.0,0.0,80.5,61.5,1,1
2362840,4095,4095,0.0,0.0,80.5,61.5,1,1
2362940,4095,4095,0.0,0.0,80.5,61.5,1,1
2363040,4095,4079,0.0,0.0,80.5,61.5,1,1
2363140,4095,4095,0.0,0.0,80.5,61.5,1,1
2363240,4095,4095,0.0,0.0,80.5,61.5,1,1
2363340,4095,4095,0.0,0.0,80.5,61.5,1,1
2363440,4095,4095,0.0,0.0,80.5,61.5,1,1
2363540,4095,4046,0.0,0.0,80.5,61.5,1,1
2363640,4095,4095,0.0,0.0,80.5,61.5,1,1
2363740,4095,4095,0.0,0.0,80.5,61.5,1,1
2363840,4095,4078,0.0,0.0,80.5,61.5,1,1
2363940,4095,4095,0.0,0.0,80.5,61.5,1,1
2364040,4095,4095,0.0,0.0,80.5,61.5,1,1
2364140,4095,4095,0.0,0.0,80.5,61.5,1,1
2364240,4095,4065,0.0,0.0,80.5,61.5,1,1
2364340,4095,4095,0.0,0.0,80.5,61.5,1,1
2364440,4095,4095,0.0,0.0,80.5,61.5,1,1
2364540,4095,4068,0.0,0.0,80.5,61.5,1,1
2364640,4095,4095,0.0,0.0,80.5,61.5,1,1
2364740,4095,4071,0.0,0.0,80.5,61.5,1,1
2364840,4095,4095,0.0,0.0,80.5,61.5,1,1
2364940,4095,4095,0.0,0.0,80.5,61.5,1,1
2365040,4095,4095,0.0,0.0,80.5,61.5,1,1
2365140,4095,4080,0.0,0.0,80.5,61.5,1,1
2365240,4095,4095,0.0,0.0,80.5,61.5,1,1
2365340,4095,4025,0.0,0.0,80.5,61.5,1,1
2365440,4095,4095,0.0,0.0,80.5,61.5,1,1
2365540,4095,4095,0.0,0.0,80.5,61.5,1,1
2365640,4095,4095,0.0,0.0,80.5,61.5,1,1
2365740,4095,4094,0.0,0.0,80.5,61.5,1,1
2365840,4095,4095,0.0,0.0,80.5,61.5,1,1
2365940,4095,4095,0.0,0.0,80.5,61.5,1,1
2366040,4095,4095,0.0,0.0,80.5,61.5,1,1
2366140,4095,4070,0.0,0.0,80.5,61.5,1,1
2366240,4095,4095,0.0,0.0,80.5,61.5,1,1
2366340,4095,4095,0.0,0.0,80.5,61.5,1,1
2366440,4095,4080,0.0,0.0,80.5,61.5,1,1
2366540,4095,4095,0.0,0.0,80.5,61.5,1,1
2366640,4095,4095,0.0,0.0,80.5,61.5,1,1
2366740,4095,4070,0.0,0.0,80.5,61.5,1,1
2366840,4095,4079,0.0,0.0,80.5,61.5,1,1
2366940,4095,4095,0.0,0.0,80.5,61.5,1,1
2367040,4095,4095,0.0,0.0,80.5,61.5,1,1
2367140,4095,4049,0.0,0.0,80.5,61.5,1,1
2367240,4095,4095,0.0,0.0,80.5,61.5,1,1
2367340,4095,4095,0.0,0.0,80.5,61.5,1,1
2367440,4095,4095,0.0,0.0,80.5,61.5,1,1
2367540,4095,4049,0.0,0.0,80.5,61.5,1,1
2367640,4095,4095,0.0,0.0,80.5,61.5,1,1
2367740,4095,4078,0.0,0.0,80.5,61.5,1,1
2367840,4095,4095,0.0,0.0,80.5,61.5,1,1
2367940,4095,4074,0.0,0.0,80.5,61.5,1,1
2368040,4095,4057,0.0,0.0,80.5,61.5,1,1
2368140,4095,4095,0.0,0.0,80.5,61.5,1,1
2368240,4095,4095,0.0,0.0,80.5,61.5,1,1
2368340,4095,4095,0.0,0.0,80.5,61.5,1,1
2368440,4095,4095,0.0,0.0,80.5,61.5,1,1
2368540,4095,4068,0.0,0.0,80.5,61.5,1,1
2368640,4095,4095,0.0,0.0,80.5,61.5,1,1
2368740,4095,4095,0.0,0.0,80.5,61.5,1,1
2368840,4095,4095,0.0,0.0,80.5,61.5,1,1
2368940,4095,4095,0.0,0.0,80.5,61.5,1,1
2369040,4095,4095,0.0,0.0,80.5,61.5,1,1
2369140,4095,4095,0.0,0.0,80.5,61.5,1,1
2369240,4095,4095,0.0,0.0,80.5,61.5,1,1
2369340,4095,4095,0.0,0.0,80.5,61.5,1,1
2369440,4095,4095,0.0,0.0,80.5,61.5,1,1
2369540,4095,4095,0.0,0.0,80.5,61.5,1,1
2369640,4095,4095,0.0,0.0,80.5,61.5,1,1
2369740,4095,4078,0.0,0.0,80.5,61.5,1,1
2369840,4095,4041,0.0,0.0,80.5,61.5,1,1
2369940,4095,4095,0.0,0.0,80.5,61.5,1,1
2370040,4095,4095,0.0,0.0,80.5,61.5,1,1
2370140,4095,4095,0.0,0.0,80.5,61.5,1,1
2370240,4095,4095,0.0,0.0,80.5,61.5,1,1
2370340,4095,4095,0.0,0.0,80.5,61.5,1,1
2370440,4095,4095,0.0,0.0,80.5,61.5,1,1
2370540,4095,4075,0.0,0.0,80.5,61.5,1,1
2370640,4095,4095,0.0,0.0,80.5,61.5,1,1
2370740,4095,4095,0.0,0.0,80.5,61.5,1,1
2370840,4095,4095,0.0,0.0,80.5,61.5,1,1
2370940,4095,4080,0.0,0.0,80.5,61.5,1,1
2371040,4095,4095,0.0,0.0,80.5,61.5,1,1
2371140,4095,4095,0.0,0.0,80.5,61.5,1,1
2371240,4095,4062,0.0,0.0,80.5,61.5,1,1
2371340,4095,4095,0.0,0.0,80.5,61.5,1,1
2371440,4095,4069,0.0,0.0,80.5,61.5,1,1
2371540,4095,4095,0.0,0.0,80.5,61.5,1,1
2371640,4095,4083,0.0,0.0,80.5,61.5,1,1
2371740,4095,4095,0.0,0.0,80.5,61.5,1,1
2371840,4095,4095,0.0,0.0,80.5,61.5,1,1
2371940,4095,4095,0.0,0.0,80.5,61.5,1,1
2372040,4095,4095,0.0,0.0,80.5,61.5,1,1
2372140,4095,4085,0.0,0.0,80.5,61.5,1,1
2372240,4095,4095,0.0,0.0,80.5,61.5,1,1
2372340,4095,4095,0.0,0.0,80.5,61.5,1,1
2372440,4095,4095,0.0,0.0,80.5,61.5,1,1
2372540,4095,4095,0.0,0.0,80.5,61.5,1,1
2372640,4095,4095,0.0,0.0,80.5,61.5,1,1
2372740,4095,4038,0.0,0.0,80.5,61.5,1,1
2372840,4095,4095,0.0,0.0,80.5,61.5,1,1
2372940,4095,4083,0.0,0.0,80.5,61.5,1,1
2373040,4095,4095,0.0,0.0,80.5,61.5,1,1
2373140,4095,4095,0.0,0.0,80.5,61.5,1,1
2373240,4095,4095,0.0,0.0,80.5,61.5,1,1
2373340,4095,4095,0.0,0.0,80.5,61.5,1,1
2373440,4095,4089,0.0,0.0,80.5,61.5,1,1
2373540,4095,4095,0.0,0.0,80.5,61.5,1,1
2373640,4095,4095,0.0,0.0,80.5,61.5,1,1
2373740,4095,4095,0.0,0.0,80.5,61.5,1,1
2373840,4095,4095,0.0,0.0,80.5,61.5,1,1
2373940,4095,4095,0.0,0.0,80.5,61.5,1,1
2374040,4095,4029,0.0,0.0,80.5,61.5,1,1
2374140,4095,4095,0.0,0.0,80.5,61.5,1,1
2374240,4095,4095,0.0,0.0,80.5,61.5,1,1
2374340,4095,4082,0.0,0.0,80.5,61.5,1,1
2374440,4095,4095,0.0,0.0,80.5,61.5,1,1
2374540,4095,4095,0.0,0.0,80.5,61.5,1,1
2374640,4095,4095,0.0,0.0,80.5,61.5,1,1
2374740,4095,4081,0.0,0.0,80.5,61.5,1,1
2374840,4095,4095,0.0,0.0,80.5,61.5,1,1
2374940,4095,4095,0.0,0.0,80.5,61.5,1,1
2375040,4095,4095,0.0,0.0,80.5,61.5,1,1
2375140,4095,4095,0.0,0.0,80.5,61.5,1,1
2375240,4095,4088,0.0,0.0,80.5,61.5,1,1
2375340,4095,4095,0.0,0.0,80.5,61.5,1,1
2375440,4095,4095,0.0,0.0,80.5,61.5,1,1
2375540,4095,4064,0.0,0.0,80.5,61.5,1,1
2375640,4095,4095,0.0,0.0,80.5,61.5,1,1
2375740,4095,4095,0.0,0.0,80.5,61.5,1,1
2375840,4095,4095,0.0,0.0,80.5,61.5,1,1
2375940,4095,4095,0.0,0.0,80.5,61.5,1,1
2376040,4095,4095,0.0,0.0,80.5,61.5,1,1
2376140,4095,4095,0.0,0.0,80.5,61.5,1,1
2376240,4095,4095,0.0,0.0,80.5,61.5,1,1
2376340,4095,4095,0.0,0.0,80.5,61.5,1,1
2376440,4095,4095,0.0,0.0,80.5,61.5,1,1
2376540,4095,4080,0.0,0.0,80.5,61.5,1,1
2376640,3856,4095,0.0,0.0,80.5,61.5,1,1
2376740,4095,4095,0.0,0.0,80.5,61.5,1,1
2376840,4095,4095,0.0,0.0,80.5,61.5,1,1
2376940,4095,4095,0.0,0.0,80.5,61.5,1,1
2377040,4095,4095,0.0,0.0,80.5,61.5,1,1
2377140,4095,4090,0.0,0.0,80.5,61.5,1,1
2377240,4095,4095,0.0,0.0,80.5,61.5,1,1
2377340,4095,4095,0.0,0.0,80.5,61.5,1,1
2377440,4095,4095,0.0,0.0,80.5,61.5,1,1
2377540,4095,4095,0.0,0.0,80.5,61.5,1,1
2377640,4095,4095,0.0,0.0,80.5,61.5,1,1
2377740,4095,4042,0.0,0.0,80.5,61.5,1,1
2377840,4095,4095,0.0,0.0,80.5,61.5,1,1
2377940,4095,4095,0.0,0.0,80.5,61.5,1,1
2378040,4095,4095,0.0,0.0,80.5,61.5,1,1
2378140,4095,4095,0.0,0.0,80.5,61.5,1,1
2378240,4095,4095,0.0,0.0,80.5,61.5,1,1
2378340,4095,4095,0.0,0.0,80.5,61.5,1,1
2378440,4095,4093,0.0,0.0,80.5,61.5,1,1
2378540,4095,4095,0.0,0.0,80.5,61.5,1,1
2378640,4095,4066,0.0,0.0,80.5,61.5,1,1
2378740,4095,4095,0.0,0.0,80.5,61.5,1,1
2378840,4095,4095,0.0,0.0,80.5,61.5,1,1
2378940,4095,4095,0.0,0.0,80.5,61.5,1,1
2379040,4095,4095,0.0,0.0,80.5,61.5,1,1
2379140,4095,4095,0.0,0.0,80.5,61.5,1,1
2379240,4095,4095,0.0,0.0,80.5,61.5,1,1
2379340,4095,4095,0.0,0.0,80.5,61.5,1,1
2379440,4095,4095,0.0,0.0,80.5,61.5,1,1
2379540,4095,4057,0.0,0.0,80.5,61.5,1,1
2379640,4095,4095,0.0,0.0,80.5,61.5,1,1
2379740,4095,4095,0.0,0.0,80.5,61.5,1,1
2379840,4095,4084,0.0,0.0,80.5,61.5,1,1
2379940,4077,4095,0.0,0.0,80.5,61.5,1,1
2380040,4092,4095,0.0,0.0,80.5,61.5,1,1
2380140,4095,4080,0.0,0.0,80.5,61.5,1,1
2380240,4095,4095,0.0,0.0,80.5,61.5,1,1
2380340,4095,4095,0.0,0.0,80.5,61.5,1,1
2380440,4095,4095,0.0,0.0,80.5,61.5,1,1
2380540,4095,4095,0.0,0.0,80.5,61.5,1,1
2380640,4095,4095,0.0,0.0,80.5,61.5,1,1
2380740,4095,4095,0.0,0.0,80.5,61.5,1,1
2380840,4095,4095,0.0,0.0,80.5,61.5,1,1
2380940,4095,4095,0.0,0.0,80.5,61.5,1,1
2381040,4095,4095,0.0,0.0,80.5,61.5,1,1
2381140,4095,4095,0.0,0.0,80.5,61.5,1,1
2381240,4095,4095,0.0,0.0,80.5,61.5,1,1
2381340,4095,4095,0.0,0.0,80.5,61.5,1,1
2381440,4095,4095,0.0,0.0,80.5,61.5,1,1
2381540,4095,4095,0.0,0.0,80.5,61.5,1,1
2381640,4095,4095,0.0,0.0,80.5,61.5,1,1
2381740,4095,4095,0.0,0.0,80.5,61.5,1,1
2381840,4095,4095,0.0,0.0,80.5,61.5,1,1
2381940,4095,4095,0.0,0.0,80.5,61.5,1,1
2382040,4095,4095,0.0,0.0,80.5,61.5,1,1
2382140,4095,4095,0.0,0.0,80.5,61.5,1,1
2382240,4095,4095,0.0,0.0,80.5,61.5,1,1
2382340,4095,4075,0.0,0.0,80.5,61.5,1,1
2382440,4095,4095,0.0,0.0,80.5,61.5,1,1
2382540,4095,4095,0.0,0.0,80.5,61.5,1,1
2382640,4095,4095,0.0,0.0,80.5,61.5,1,1
2382740,4095,4095,0.0,0.0,80.5,61.5,1,1
2382840,4095,4095,0.0,0.0,80.5,61.5,1,1
2382940,4095,4095,0.0,0.0,80.5,61.5,1,1
2383040,4095,4095,0.0,0.0,80.5,61.5,1,1
2383140,4095,4081,0.0,0.0,80.5,61.5,1,1
2383240,4095,4095,0.0,0.0,80.5,61.5,1,1
2383340,4095,4095,0.0,0.0,80.5,61.5,1,1
2383440,4095,4095,0.0,0.0,80.5,61.5,1,1
2383540,4095,4095,0.0,0.0,80.5,61.5,1,1
2383640,4095,4095,0.0,0.0,80.5,61.5,1,1
2383740,4095,4095,0.0,0.0,80.5,61.5,1,1
2383840,4095,4095,0.0,0.0,80.5,61.5,1,1
2383940,4095,4095,0.0,0.0,80.5,61.5,1,1
2384040,4095,4083,0.0,0.0,80.5,61.5,1,1
2384140,4095,4095,0.0,0.0,80.5,61.5,1,1
2384240,4095,4095,0.0,0.0,80.5,61.5,1,1
2384340,4095,4078,0.0,0.0,80.5,61.5,1,1
2384440,4095,4095,0.0,0.0,80.5,61.5,1,1
2384540,4095,4087,0.0,0.0,80.5,61.5,1,1
2384640,4095,4095,0.0,0.0,80.5,61.5,1,1
2384740,4095,4086,0.0,0.0,80.5,61.5,1,1
2384840,4095,4095,0.0,0.0,80.5,61.5,1,1
2384940,4095,4095,0.0,0.0,80.5,61.5,1,1
2385040,4095,4095,0.0,0.0,80.5,61.5,1,1
2385140,4095,4080,0.0,0.0,80.5,61.5,1,1
2385240,4095,4095,0.0,0.0,80.5,61.5,1,1
2385340,4095,4056,0.0,0.0,80.5,61.5,1,1
2385440,4095,4095,0.0,0.0,80.5,61.5,1,1
2385540,4095,4095,0.0,0.0,80.5,61.5,1,1
2385640,4095,4095,0.0,0.0,80.5,61.5,1,1
2385740,4095,4080,0.0,0.0,80.5,61.5,1,1
2385840,4095,4095,0.0,0.0,80.5,61.5,1,1
2385940,4095,4095,0.0,0.0,80.5,61.5,1,1
2386040,4095,4095,0.0,0.0,80.5,61.5,1,1
2386140,4095,4095,0.0,0.0,80.5,61.5,1,1
2386240,4095,4095,0.0,0.0,80.5,61.5,1,1
2386340,4095,4005,0.0,0.0,80.5,61.5,1,1
2386440,4095,4095,0.0,0.0,80.5,61.5,1,1
2386540,4095,4063,0.0,0.0,80.5,61.5,1,1
2386640,4095,4095,0.0,0.0,80.5,61.5,1,1
2386740,4095,4095,0.0,0.0,80.5,61.5,1,1
2386840,4095,4095,0.0,0.0,80.5,61.5,1,1
2386940,4095,4095,0.0,0.0,80.5,61.5,1,1
2387040,4095,4095,0.0,0.0,80.5,61.5,1,1
2387140,4095,4095,0.0,0.0,80.5,61.5,1,1
2387240,4095,4095,0.0,0.0,80.5,61.5,1,1
2387340,4095,4095,0.0,0.0,80.5,61.5,1,1
2387440,4095,4095,0.0,0.0,80.5,61.5,1,1
2387540,4095,4087,0.0,0.0,80.5,61.5,1,1
2387640,4095,4089,0.0,0.0,80.5,61.5,1,1
2387740,4095,4095,0.0,0.0,80.5,61.5,1,1
2387840,4095,4074,0.0,0.0,80.5,61.5,1,1
2387940,4095,4095,0.0,0.0,80.5,61.5,1,1
2388040,4095,4095,0.0,0.0,80.5,61.5,1,1
2388140,4095,4095,0.0,0.0,80.5,61.5,1,1
2388240,4095,4095,0.0,0.0,80.5,61.5,1,1
2388340,4095,4095,0.0,0.0,80.5,61.5,1,1
2388440,4095,4095,0.0,0.0,80.5,61.5,1,1
2388540,4095,4095,0.0,0.0,80.5,61.5,1,1
2388640,4095,4094,0.0,0.0,80.5,61.5,1,1
2388740,4095,4095,0.0,0.0,80.5,61.5,1,1
2388840,4095,4095,0.0,0.0,80.5,61.5,1,1
2388940,4095,4085,0.0,0.0,80.5,61.5,1,1
2389040,4095,4095,0.0,0.0,80.5,61.5,1,1
2389140,4095,4090,0.0,0.0,80.5,61.5,1,1
2389240,4095,4095,0.0,0.0,80.5,61.5,1,1
2389340,4095,4095,0.0,0.0,80.5,61.5,1,1
2389440,4095,4095,0.0,0.0,80.5,61.5,1,1
2389540,4095,4095,0.0,0.0,80.5,61.5,1,1
2389640,4095,4095,0.0,0.0,80.5,61.5,1,1
2389740,4095,4095,0.0,0.0,80.5,61.5,1,1
2389840,4095,4095,0.0,0.0,80.5,61.5,1,1
2389940,4095,4095,0.0,0.0,80.5,61.5,1,1
2390040,4095,4095,0.0,0.0,80.5,61.5,1,1
2390140,3987,4095,0.0,0.0,80.5,61.5,1,1
2390240,4095,4095,0.0,0.0,80.5,61.5,1,1
2390340,4095,4095,0.0,0.0,80.5,61.5,1,1
2390440,4095,4095,0.0,0.0,80.5,61.5,1,1
2390540,4095,4095,0.0,0.0,80.5,61.5,1,1
2390640,4095,4051,0.0,0.0,80.5,61.5,1,1
2390740,4095,4095,0.0,0.0,80.5,61.5,1,1
2390840,4095,4095,0.0,0.0,80.5,61.5,1,1
2390940,4095,4095,0.0,0.0,80.5,61.5,1,1
2391040,4095,4095,0.0,0.0,80.5,61.5,1,1
2391140,4095,4095,0.0,0.0,80.5,61.5,1,1
2391240,4095,4095,0.0,0.0,80.5,61.5,1,1
2391340,4095,4095,0.0,0.0,80.5,61.5,1,1
2391440,4095,4095,0.0,0.0,80.5,61.5,1,1
2391540,4095,4095,0.0,0.0,80.5,61.5,1,1
2391640,4095,4095,0.0,0.0,80.5,61.5,1,1
2391740,4095,4095,0.0,0.0,80.5,61.5,1,1
2391840,4095,4095,0.0,0.0,80.5,61.5,1,1
2391940,4095,4095,0.0,0.0,80.5,61.5,1,1
2392040,4095,4095,0.0,0.0,80.5,61.5,1,1
2392140,4095,4095,0.0,0.0,80.5,61.5,1,1
2392240,4095,4095,0.0,0.0,80.5,61.5,1,1
2392340,4095,4095,0.0,0.0,80.5,61.5,1,1
2392440,4095,4095,0.0,0.0,80.5,61.5,1,1
2392540,4095,4095,0.0,0.0,80.5,61.5,1,1
2392640,4095,4095,0.0,0.0,80.5,61.5,1,1
2392740,4095,4070,0.0,0.0,80.5,61.5,1,1
2392840,4095,4081,0.0,0.0,80.5,61.5,1,1
2392940,4095,4095,0.0,0.0,80.5,61.5,1,1
2393040,4095,4095,0.0,0.0,80.5,61.5,1,1
2393140,4095,4095,0.0,0.0,80.5,61.5,1,1
2393240,4095,4095,0.0,0.0,80.5,61.5,1,1
2393340,4095,4095,0.0,0.0,80.5,61.5,1,1
2393440,4095,4095,0.0,0.0,80.5,61.5,1,1
2393540,4095,4095,0.0,0.0,80.5,61.5,1,1
2393640,4095,4095,0.0,0.0,80.5,61.5,1,1
2393740,4095,4095,0.0,0.0,80.5,61.5,1,1
2393840,4095,4052,0.0,0.0,80.5,61.5,1,1
2393940,4095,4089,0.0,0.0,80.5,61.5,1,1
2394040,4095,4095,0.0,0.0,80.5,61.5,1,1
2394140,4095,4095,0.0,0.0,80.5,61.5,1,1
2394240,4095,4095,0.0,0.0,80.5,61.5,1,1
2394340,4095,4095,0.0,0.0,80.5,61.5,1,1
2394440,4095,4095,0.0,0.0,80.5,61.5,1,1
2394540,4095,4091,0.0,0.0,80.5,61.5,1,1
2394640,4095,4095,0.0,0.0,80.5,61.5,1,1
2394740,4095,4095,0.0,0.0,80.5,61.5,1,1
2394840,4095,4095,0.0,0.0,80.5,61.5,1,1
2394940,4095,4095,0.0,0.0,80.5,61.5,1,1
2395040,4095,4095,0.0,0.0,80.5,61.5,1,1
2395140,4095,4095,0.0,0.0,80.5,61.5,1,1
2395240,4095,4095,0.0,0.0,80.5,61.5,1,1
2395340,4095,4095,0.0,0.0,80.5,61.5,1,1
2395440,4095,4081,0.0,0.0,80.5,61.5,1,1
2395540,4095,4095,0.0,0.0,80.5,61.5,1,1
2395640,4095,4095,0.0,0.0,80.5,61.5,1,1
2395740,4095,4086,0.0,0.0,80.5,61.5,1,1
2395840,4095,4095,0.0,0.0,80.5,61.5,1,1
2395940,4095,4095,0.0,0.0,80.5,61.5,1,1
2396040,4095,4095,0.0,0.0,80.5,61.5,1,1
2396140,4095,4067,0.0,0.0,80.5,61.5,1,1
2396240,4095,4067,0.0,0.0,80.5,61.5,1,1
2396340,4095,4095,0.0,0.0,80.5,61.5,1,1
2396440,4095,4095,0.0,0.0,80.5,61.5,1,1
2396540,4095,4095,0.0,0.0,80.5,61.5,1,1
2396640,4095,4095,0.0,0.0,80.5,61.5,1,1
2396740,4095,4095,0.0,0.0,80.5,61.5,1,1
2396840,4095,4062,0.0,0.0,80.5,61.5,1,1
2396940,4095,4095,0.0,0.0,80.5,61.5,1,1
2397040,4095,4095,0.0,0.0,80.5,61.5,1,1
2397140,4095,4095,0.0,0.0,80.5,61.5,1,1
2397240,4095,4095,0.0,0.0,80.5,61.5,1,1
2397340,4095,4092,0.0,0.0,80.5,61.5,1,1
2397440,4095,4095,0.0,0.0,80.5,61.5,1,1
2397540,4095,4095,0.0,0.0,80.5,61.5,1,1
2397640,4095,4095,0.0,0.0,80.5,61.5,1,1
2397740,4095,4005,0.0,0.0,80.5,61.5,1,1
2397840,4095,4095,0.0,0.0,80.5,61.5,1,1
2397940,4095,4095,0.0,0.0,80.5,61.5,1,1
2398040,4095,4095,0.0,0.0,80.5,61.5,1,1
2398140,4095,4095,0.0,0.0,80.5,61.5,1,1
2398240,4095,4063,0.0,0.0,80.5,61.5,1,1
2398340,4095,4095,0.0,0.0,80.5,61.5,1,1
2398440,4095,4081,0.0,0.0,80.5,61.5,1,1
2398540,4095,4095,0.0,0.0,80.5,61.5,1,1
2398640,4095,4095,0.0,0.0,80.5,61.5,1,1
2398740,4095,4095,0.0,0.0,80.5,61.5,1,1
2398840,4095,4095,0.0,0.0,80.5,61.5,1,1
2398940,4095,4095,0.0,0.0,80.5,61.5,1,1
2399040,4095,4095,0.0,0.0,80.5,61.5,1,1
2399140,4095,4095,0.0,0.0,80.5,61.5,1,1
2399240,4095,4093,0.0,0.0,80.5,61.5,1,1
2399340,4095,4048,0.0,0.0,80.5,61.5,1,1
2399440,4095,4095,0.0,0.0,80.5,61.5,1,1
2399540,4095,4095,0.0,0.0,80.5,61.5,1,1
2399640,4095,4095,0.0,0.0,80.5,61.5,1,1
2399740,4095,4095,0.0,0.0,80.5,61.5,1,1
2399840,4095,4095,0.0,0.0,80.5,61.5,1,1
2399940,4095,4095,0.0,0.0,80.5,61.5,1,1
2400040,4095,4095,0.0,0.0,80.5,61.5,1,1
2400140,4095,4095,0.0,0.0,80.5,61.5,1,1
2400240,4095,4095,0.0,0.0,80.5,61.5,1,1
2400340,4095,4095,0.0,0.0,80.5,61.5,1,1
2400440,4095,4030,0.0,0.0,80.5,61.5,1,1
2400540,4095,4095,0.0,0.0,80.5,61.5,1,1
2400640,4095,4095,0.0,0.0,80.5,61.5,1,1
2400740,4095,4095,0.0,0.0,80.5,61.5,1,1
2400840,4095,4095,0.0,0.0,80.5,61.5,1,1
2400940,4095,4095,0.0,0.0,80.5,61.5,1,1
2401040,4095,4069,0.0,0.0,80.5,61.5,1,1
2401140,4095,4095,0.0,0.0,80.5,61.5,1,1
2401240,4095,4095,0.0,0.0,80.5,61.5,1,1
2401340,4095,4095,0.0,0.0,80.5,61.5,1,1
2401440,4095,4095,0.0,0.0,80.5,61.5,1,1
2401540,4095,4095,0.0,0.0,80.5,61.5,1,1
2401640,4095,4095,0.0,0.0,80.5,61.5,1,1
2401740,4095,4093,0.0,0.0,80.5,61.5,1,1
2401840,4095,4095,0.0,0.0,80.5,61.5,1,1
2401940,4095,4095,0.0,0.0,80.5,61.5,1,1
2402040,4095,4095,0.0,0.0,80.5,61.5,1,1
2402140,4095,4095,0.0,0.0,80.5,61.5,1,1
2402240,4095,4065,0.0,0.0,80.5,61.5,1,1
2402340,4095,4095,0.0,0.0,80.5,61.5,1,1
2402440,4095,4095,0.0,0.0,80.5,61.5,1,1
2402540,4095,4088,0.0,0.0,80.5,61.5,1,1
2402640,4095,4095,0.0,0.0,80.5,61.5,1,1
2402740,4095,4095,0.0,0.0,80.5,61.5,1,1
2402840,4095,4095,0.0,0.0,80.5,61.5,1,1
